name;steps;description;type;cooktime;preptime;servings;cousine;ingredientname;ingredientamount
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;celery stalks, finely chopped;2
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;garlic cloves, crushed;2
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;beef mince;1 kg
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;tomato paste;1/2 cup (110 g)
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;stock or red wine;3/4 cup (185 ml)
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;can diced tomatoes;1 x 400 g
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;bottle tomato passata;1 x 700 g
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;milk;1 L (4 cups)
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;brown onion, halved, coarsely chopped;1
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;fresh parsley stalks;8
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;whole black peppercorns;8
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;whole cloves;4
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;bay leaves;2
Classic Beef Lasagne;"{""To make the Bolognese, heat the oil in a large heavy based saucepan over medium heat. Add the onion, celery and garlic and cook, stirring, for 5 minutes or until onion softens. Add mince and cook, stirring to break up lumps for 5 minutes or until browned"",""Add the tomato paste and stock or red wine to mince mixture and bring to the boil. Reduce heat and simmer for 5 minutes or until stock or wine reduces slightly"",""Add the diced tomato and passata and simmer, stirring occasionally, for 45 minutes or until sauce thickens"",""Meanwhile, to make the bechamel sauce, combine the milk, onion, parsley stalks, peppercorns, cloves and bay leaves in a medium saucepan and bring to a simmer over medium heat. Remove from heat and set aside for 15 minutes to infuse. Strain the milk mixture through a fine sieve into a large jug. Discard solids"",""Melt the butter in a large saucepan over medium-high heat until foaming. Add the flour and cook, stirring, for 1-2 minutes or until mixture bubbles and begins to come away from the side of the pan. Remove from heat"",""Add half of the milk mixture, whisking continuously. Place pan back on medium-high heat. Whisk until thick. Add the rest of the milk, whisking continuously. Bring the sauce to a boil. Reduce the heat and simmer for five minutes, using a wooden spoon or spatula to stir continuously"",""Add the parmesan and stir until cheese melts. Taste and season with nutmeg, salt and pepper, as desired"",""Preheat oven to 180°C / 160°C fan-forced. Brush a rectangular 3 L (12 cup capacity) ovenproof dish with oil to lightly grease"",""Spread ¼ of the bechamel over the base of the prepared dish. Arrange lasagne sheet over the sauce. Top with ⅓ of the bolognese and ⅓ of the remaining bechamel. Continue layering with the remaining lasagne sheets, bolognese and bechamel, finishing with a layer of bechamel. Sprinkle with mozzarella"",""Bake in preheated oven for 40 minutes or until cheese melts, is golden brown, and the edges are bubbling. Remove from oven and set aside for at least 15 minutes to set"",""Cut the lasagne into 8 portions and serve with mixed salad leaves""}";Traditional beef lasagne recipe made from scratch including a slow cooked bolognese sauce, and cheesy bechamel sauce. This recipe makes one large lasagne that feeds 6 - 8 people. You can freeze half to use another time, just thaw out in the fridge and re-heat.;lunch;125;30;8;Italian;Western Star Original Butter;3 tbsps. (60 g)
